,1-0-5-ITS,1239-0-5-ITS,1250-0-5-ITS,1338-0-5-ITS,1387-0-5-ITS,522-0-5-ITS,856-0-5-ITS,98-0-5-ITS,1601-0-5-ITS2,1619-0-5-ITS2,1832-0-5-ITS2,1850-0-5-ITS2,1859-0-5-ITS2,1875-0-5-ITS2,1973-0-5-ITS2,2355-0-5-ITS2,2352-0-5-ITS2,2597-0-5-ITS2,2398-0-5-ITS2,2500-0-5-ITS2,2537-0-5-ITS2,2629-0-5-ITS2,2869-0-5-ITS2,2893-0-5-ITS2,2923-0-5-ITS2,3239-0-5-ITS2,3381-0-5-ITS2,3409-0-5-ITS2,3500-0-5-ITS2,3667-0-5-ITS2,3682-0-5-ITS2,3779-0-5-ITS2,3907-0-5-ITS2,473-0-5-ITS2,554-0-5-ITS2,672-0-5-ITS2,717-0-5-ITS2
ASV3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003000695,0,0,0,0
ASV3057,0,0,0,0,0,0,0,0,0,0.003011906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003020047,0,0,0
ASV1031,0,0,0,0.002045169,0,0,0,0.000975819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003024548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003024548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003024911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2105,0,0,0,0,0,0,0,0,0,0,0.000356083,0,0,0,0,0.000716634,0,0,0,0.001546838,0,0,0,0.000407034,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3031,0,0,0,0,0,6.35E-05,0,0,0,0,0.000474777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002498959,0
ASV3372,0.003040164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003042246,0,0,0,0,0,0
ASV1116,0,0,0,0,0.000513856,0,0,0,0,0.000800038,0,0.000337524,0.000816923,0,0.000578292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003048569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001173279,0,0,0,0,0,0.001879218,0,0,0,0,0,0,0,0
ASV534,0,0,0,0,0,0,0,0,0,0.003058967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1207,0,0,0,0,0,0,0,0,0,0.003058967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1316,0,0,0.00096369,0,0,0,0.000350151,0,0,0,0.000296736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001455123,0,0,0,0,0,0,0,0,0,0,0
ASV1719,0,0,0.000675691,0,0,0,0,0,0,0,0,0,0.000859919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122125,0,0,0,0,0.000313126,0,0,0,0,0
ASV3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001763396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001308978,0
ASV2501,0.000428192,0,0,0,0,0,0,0.000234197,0,0,0,0,0.000558947,0,0.001245552,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0.000121365,0,0,0,0,0,0,0
ASV4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003079856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV825,0,0,0,0,0,0,0,0,0,0,0,0.003079909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV135,0,0,0,0,5.32E-05,0,0,0.000253713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001593528,0,0.00024273,0,0.000939379,0,0,0,0,0
ASV3335,0.003082984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3334,0.003082984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033724,0,0,0,0.000433115,0,0.000605118,0,0.001709541,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002663899,0,0
ASV1173,0,0,0,0,0.002666738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427095,0,0,0,0,0,0,0,0
ASV1588,0,0,0,0.001684257,0,0,0,0,0,0,0,0,0,0,0,0.000463705,0,0,0,0,0,0.000778008,0,0,0,0,0,0,0,0.000169911,0,0,0,0,0,0,0
ASV1296,0,0,0,0,0,0.001747548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001349248,0,0
ASV2034,0,0,0,0,0.001045432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002053238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2693,0,0,0,0,0,0,0,0,0,0.003106029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3155,0,0,0,0,0,0,0.000954958,0,0,0,0,0,0,0.000717281,0,0,0,0,0,0,0.000623571,0,0,0.000814067,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003110477,0,0,0,0
ASV1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003110477,0,0,0,0
ASV4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003111388,0,0,0,0,0,0
ASV4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003111388,0,0,0,0,0,0
ASV3642,0.000299735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002818136,0,0,0,0,0
ASV1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001358081,0,0,0,0.001759918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1427,0,0,0,0.00117023,0,0.00123917,0,0,0,0,0,0,0,0,0,0,0,0,0.000711376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1284,0,0,0.000265845,0,0,0,0,0.000546459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439979,0,0,0.001455123,0,0,0,0,0.000414852,0,0,0,0,0,0
ASV1257,0,0,0.003123685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003124186,0,0,0
ASV1307,0,0,0,0.002121726,0,0,0,0,0.001003953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125766,0,0,0,0,0,0,0,0,0
ASV1141,0,0,0.003134762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3282,0.002954526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182969,0,0,0,0
ASV1100,0,0,0,0,0,0,0,0,0,0.001553014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001587407,0,0,0,0,0,0,0,0,0,0,0
ASV873,0,0,0,0,0.001639025,8.47E-05,0,0,0,0,0,0,0,0.000386228,0,0,0.00084406,0,0,0,0,0,0,0,0,0,0,0,0,0.000194184,0,0,0,0,0,0,0
ASV1938,0,0,0,0,0,0,0,0,0,0.00315309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3506,0,0,0,0,0,0,0,0,0,0.00315309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003161622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319727,0,0,0,0,0,0,0,0,0,0,0.001025028,0.001820477,0,0,0,0,0,0,0
ASV1892,0,0,0,0,0,0,0,0,0.002415762,0.000752977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003168855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2016,0,0,0,0,0,0,0,0.00042936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739726
ASV4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003174813,0,0,0,0,0,0,0,0,0,0,0
ASV2425,0,0,0,0,0,0,0,0.000409844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002765678,0,0,0,0,0,0
ASV3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318053,0,0,0,0,0,0
ASV3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003187056,0,0,0,0,0,0,0,0,0
ASV4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003187056,0,0,0,0,0,0,0,0,0
ASV2088,0.001926865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001261144
ASV1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003193888,0,0,0,0,0
ASV2439,0,0,0,0,0,0.000169459,0,0.000370811,0,0.00047061,0,0,0,0,0.000845196,0,0.00042203,0,0,0,0,0,0,0,0,0.000396852,0,0,0,0,0,0,0,0.000520698,0,0,0
ASV2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003197272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV948,0,0,0,0,0,0,0,0,0.002604003,0,0,0.000421905,0.000171984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2482,0,0,0,0,0,0.000275371,0,0,0,0,0,0,0,0.002924299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003200177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3895,0,0,0,0,0,0,0,0,0,0,0.003204748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2581,0,0,0,0,0.00021263,0,0,0,0.000501977,0,0,0,0,0,0.000489324,0.00025293,0.00084406,0,0,0,0,0,0,0,0,0,0,0.000612895,0,0.000291276,0,0,0,0,0,0,0
ASV1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002646041,0,0,0,0,0.000563627,0,0,0,0,0
ASV1108,0,0,0,0,0,0,0,0.002868908,0,0,0,0,0.000343968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1863,0,0,0,0,0,0,0,0.003220203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1002,0,0,0,0,0.000797363,0,0,0.000175647,0.001129447,0,0,0,0.00021498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468628,0,0,0.000434877
ASV1142,0,0,0,0,0.002241477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980633,0,0,0,0,0,0,0,0,0
ASV1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002202565,0,0.001020913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1489,0.000899204,0,0.000376614,0,0.000132894,0,6.37E-05,0,0.000752965,0,0,0,0,0,0,0,0.000351692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438377,0,0.000208279,0,0,0
ASV1490,0,0,0,0,0.00042526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001080712,0.00171969,0,0,0,0,0,0,0,0,0,0,0
ASV2360,0,0,0,0,0,0,0,0,0.002290268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000939609,0,0,0,0,0,0,0,0
ASV2562,0,0,0,0,0,0,0,0,0,0.002964845,0,0,0,0,0.000266904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1172,0,0,0,0,0,0.003240907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003240955,0,0,0,0,0,0,0,0,0,0,0
ASV1456,0,0,0,0.00050309,7.97E-05,0.000211824,6.37E-05,0,0,0,0.001424332,0,0,0,0,0,0,0,0,0.00095904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2072,0.000428192,0,0,0,0,0.000105912,0,0.000136615,0.000345109,0.000517671,0,0,0.000386964,0,0,0,0,0,0,0,0,0,0.000439979,0,0,0,0.000882014,0,0,0,0,0,0,0,0,0,0
ASV1819,0,0,0,0,0,0,0,0.000683073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135694,0,0.000597933,0,0,0,0,0,0,0,0.001826484
ASV4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003248345,0,0,0,0,0,0,0,0,0
ASV3157,0.00055665,0,0,0,0,0,0,0,0,0.000847099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341676,0,0,0.001503006,0,0,0,0,0
ASV3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003255352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003256666,0,0,0,0,0,0,0,0,0,0
ASV4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003256666,0,0,0,0,0,0,0,0,0,0
ASV2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003256666,0,0,0,0,0,0,0,0,0,0
ASV768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003256852,0,0,0,0
ASV2688,0,0,0,0,0,0,0,0.000839205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001313697,0,0,0,0.001107075,0,0
ASV2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379395,0,0.000319727,0,0,0.00256357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1868,0,0,0,0,0,0,0,0,0.003262847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2060,0,0,0,0,0,0,0,0,0,0,0,0,0.001332875,0,0.00088968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001043705
ASV3246,0,0,0,0,0,0,0,0,0,0,0,0,0.003267693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3929,0,0,8.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003187141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003276858,0,0,0,0,0,0,0
ASV1899,0,0,2.22E-05,1.09E-05,0,5.30E-05,0,0,0,0,0.001246291,0,0,0,0,0.000885254,0,0,0,0.000371241,0,0.000691563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003019645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260926
ASV1531,0,0,0,0,0.000451839,0,0,0,0,0.000329427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002502702,0,0,0,0,0,0,0,0,0,0,0,0
ASV3109,0,0,0,0,0,0,0,0,0.000376482,0,0,0.002911147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3197,0,0,0,0,0,0,0,0,0,0,0,0.003290862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2316,0,0,0,0,0,0,0,0,0,0.003294273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003299846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003299846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003305901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003305901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003309635,0,0,0,0,0,0,0,0,0
ASV1663,0,0,0.000365538,7.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984258,0,0,0,0,0,0,0,0.000885186,0,0,0
ASV2515,0,0,0,0,0.000522716,0,0,0.000409844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002391731,0,0,0,0,0,0,0,0
ASV3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003325712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003325712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV883,0,0,0,0,0,0,0,0.000936786,0.001443183,0,0,0,0,0,0,0,0,0.000461828,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003330242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2321,0,0,0,0,0,0,0,0.000800172,0.000188241,0,0,0,0,0,0.000934164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898845,0,0,0,0,0,0.000521853
ASV3758,0,0,0,0,0,0,0.000413815,0,0,0,0,0,0,0,0,0.00050586,0,0,0,0,0.002424998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002461841,0.000888131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003355821,0,0
ASV734,0,0,0,0,0,0,0,0.003356818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1716,0,0,0,0,0,0,0,0,0.003356968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2071,0,0,0.000742152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001190555,0.001424791,0,0,0,0,0,0,0,0,0,0
ASV2851,0,0,0,0,0,0,0.001209613,0,0,0,0,0,0,0.002151843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1067,0,0,0,0,0.001763059,0.000105912,0,0,0,0,0,0.000548477,0,0,0.000622776,0,0,0,0.000323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1180,0,0,0.003367376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1162,0,0,0,0.003368513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003370924,0,0,0,0,0,0,0,0,0
ASV3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003370924,0,0,0,0,0,0,0,0,0
ASV3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003371369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003371369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000533808,0,0,0,0,0,0,0,0,0,0,0,0.000882014,0,0,0,0,0,0,0,0,0,0.001956947
ASV792,0.000128458,0,0.000332307,0,0.000230349,0,0,0.000156131,0,0,0,0,0,0,0.000400356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572768,0.001556824,0,0
ASV2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529136,0,0,0,0,0,0,0.001500348,0,0,0,0.001348119
ASV1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183869,0,0,0,0,0,0,0,0.002974951,0
ASV2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003381764,0,0,0,0,0
ASV1988,0,0,7.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003305066
ASV1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624837,0,0,0
ASV1589,0,0,0,0,0,0,0,0,0.003388342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2147,0,0,0,0,0,0,0,0,0,0.003388395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001247142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002141965,0
ASV1742,0.000385373,0,9.97E-05,0,0,0,0,0,0,0.002023625,0,0.000126572,0,0,0.000756228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003392042
ASV1288,0,0,0.001196305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001587407,0.000610625,0,0,0,0,0,0,0,0,0,0
ASV3169,0,0,0,0,0,0,0,0,0,0,0,0,0.003396681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003398223,0,0,0,0,0,0,0
ASV603,0,0,0,0,0,0.003399775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
